@relation Dry_Beans_Dataset-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
-0.621103,-0.715552,-0.631686,-0.781092,0.03345,0.293944,-0.621469,-0.717541,0.196856,0.148438,0.254251,-0.132157,0.950957,0.22604,-0.169591,0.569516,DERMASON
-0.446366,-0.447009,-0.346705,-0.594068,0.288288,0.497132,-0.449513,-0.464775,-1.242188,0.500643,-0.046502,-0.376336,0.624667,-0.142366,-0.408324,0.639167,DERMASON
-0.36118,-0.392177,-0.449351,-0.189504,-0.52551,-0.273143,-0.365146,-0.347442,0.162324,0.562852,0.397906,0.416207,0.061889,0.309873,0.383261,-1.003601,SIRA
-0.152956,0.093941,0.382655,-0.572296,1.686358,1.250186,-0.150133,-0.074406,-1.410486,-0.440344,-1.29302,-1.544362,0.624046,-1.025867,-1.486839,-0.606409,HOROZ
-0.21202,0.106858,0.553449,-0.851316,2.668299,1.565935,-0.212333,-0.150018,0.495203,-0.022519,-1.85139,-2.196208,1.139395,-1.297148,-2.043093,-1.337106,HOROZ
0.649763,1.01161,0.670697,0.916902,-0.131666,0.145859,0.65934,0.843672,-0.840982,-1.035703,-1.426976,0.040696,-1.175845,-0.632527,0.002179,0.761927,BARBUNYA
-0.635596,-0.797063,-1.023219,-0.296443,-1.430659,-1.829737,-0.636986,-0.739317,1.038278,0.341911,0.834251,1.629671,0.170147,1.717522,1.688908,0.565648,SEKER
-0.170313,-0.1055,-0.036386,-0.193067,0.220428,0.44576,-0.17371,-0.096485,-1.187872,0.36563,-0.039376,-0.317987,0.029815,-0.348671,-0.351694,0.429417,SIRA
-0.026677,0.22566,0.541218,-0.429732,1.703436,1.25678,-0.024289,0.082855,-0.320705,-0.392347,-1.158344,-1.556177,0.398052,-1.098287,-1.497213,-0.598654,HOROZ
-0.034896,0.247919,0.603598,-0.461385,1.886505,1.324667,-0.005783,0.072793,-2.678779,-3.530771,-1.36155,-1.746067,0.517943,-1.181878,-1.662458,-3.150335,HOROZ
-0.790759,-0.959698,-0.885456,-1.03218,-0.064775,0.207561,-0.789631,-0.981457,0.839718,-0.056599,0.266344,-0.026074,1.433231,0.558711,-0.064445,0.827484,DERMASON
-0.283429,-0.035935,0.291151,-0.804323,2.004106,1.365724,-0.281217,-0.243326,-2.722883,-0.351438,-1.524391,-1.754326,1.019666,-1.05284,-1.669582,-0.303423,HOROZ
-0.559413,-0.665424,-0.698517,-0.501365,-0.547299,-0.299541,-0.561855,-0.626304,1.230517,0.470503,0.559631,0.486238,0.478202,0.607757,0.455531,0.530414,SIRA
0.014722,0.287646,0.642395,-0.430565,1.897261,1.328502,0.015006,0.133191,-3.06733,-0.150197,-1.242181,-1.691081,0.400654,-1.180381,-1.614894,-0.647229,HOROZ
-0.581443,-0.69501,-0.626877,-0.665457,-0.151522,0.127072,-0.583249,-0.658621,0.186576,0.377408,0.560926,0.060062,0.742394,0.314857,0.021567,0.719247,DERMASON
-0.202028,-0.210946,-0.214782,-0.057942,-0.291998,-0.012437,-0.20612,-0.13713,0.341701,0.474817,0.489116,0.193401,-0.142359,-0.000958,0.155841,0.195256,SIRA
-0.338298,-0.292984,-0.289898,-0.343405,-0.010725,0.255696,-0.336196,-0.316517,-1.238595,-0.33049,-0.174087,-0.102365,0.251272,-0.068994,-0.14015,0.060318,SIRA
0.939354,1.210187,1.478051,0.685206,1.352647,1.111401,0.953816,1.136795,-0.779481,-1.351547,-0.975857,-1.343467,-0.90403,-1.363353,-1.308815,-2.227857,CALI
0.474651,0.66143,0.798908,0.420444,0.704275,0.775322,0.479155,0.657983,-0.930386,-0.609531,-0.448814,-0.785093,-0.674377,-0.964638,-0.797696,-0.696165,CALI
-0.151592,-0.117497,-0.049736,-0.137836,0.112682,0.360201,-0.157388,-0.072676,-0.571275,0.664748,0.219616,-0.199924,-0.057115,-0.291841,-0.236307,0.938339,SIRA
-0.356713,-0.41928,-0.458138,-0.185186,-0.547148,-0.299358,-0.359101,-0.341385,1.390299,0.327944,0.674677,0.472744,0.028126,0.345514,0.441577,0.078054,SIRA
-0.025927,0.250817,0.710867,-0.602565,2.400225,1.491044,-0.029024,0.083772,-2.929902,0.26037,-1.312534,-1.988974,0.641922,-1.293831,-1.869795,0.526,HOROZ
-0.43634,-0.401244,-0.349278,-0.551135,0.210299,0.43793,-0.432821,-0.450779,-0.389829,-0.537403,-0.312135,-0.320529,0.572749,-0.115937,-0.354167,-0.010631,SIRA
-0.239642,-0.337858,-0.448472,0.13653,-0.938601,-0.848598,-0.246389,-0.185859,-0.188445,0.85948,1.180808,0.962634,-0.392079,0.574847,0.957176,0.679512,SEKER
-0.828953,-1.088631,-1.079137,-0.914787,-0.690497,-0.483039,-0.830101,-1.043841,0.746681,0.454425,1.011737,0.65415,1.203875,1.207588,0.63035,0.559105,DERMASON
-0.475353,-0.498832,-0.290201,-0.737082,0.659385,0.748033,-0.478497,-0.505533,-0.814933,0.521914,0.070349,-0.715069,0.874471,-0.330247,-0.731906,0.476125,DERMASON
-0.578237,-0.768341,-0.978373,-0.16877,-1.497727,-2.001211,-0.582208,-0.6539,0.406107,0.750478,1.303613,1.738998,-0.014561,1.710783,1.812104,0.883829,SEKER
-0.577112,-0.637046,-0.595258,-0.684324,-0.056468,0.215057,-0.578648,-0.652245,-1.148614,0.327612,0.090895,-0.048313,0.785821,0.230273,-0.086559,0.339694,SIRA
-0.215703,-0.162273,-0.226198,-0.087802,-0.270515,0.009677,-0.216733,-0.154779,-0.787203,0.074086,-0.019635,0.179918,-0.112202,0.002488,0.142201,0.526105,SIRA
-0.103917,-0.159347,-0.323438,0.353262,-0.984307,-0.923666,-0.110536,-0.012648,1.082217,0.735373,0.984417,1.020447,-0.634064,0.475963,1.019241,0.659195,SIRA
-0.371377,-0.433499,-0.549818,-0.115145,-0.802569,-0.639989,-0.374282,-0.361301,-0.295225,0.412917,0.6414,0.789358,-0.077448,0.596568,0.772697,0.559809,SEKER
-0.101428,-0.066123,-0.093261,0.063768,-0.249663,0.030865,-0.100763,-0.009536,-1.152481,-0.174422,0.27133,0.146518,-0.292408,-0.116796,0.108473,0.137291,SIRA
-0.757373,-0.949124,-0.988057,-0.771946,-0.721245,-0.524863,-0.758296,-0.927878,0.872329,0.344081,0.64905,0.675091,0.950259,1.084275,0.652305,0.032227,DERMASON
-0.351529,-0.328338,-0.417683,-0.219234,-0.427388,-0.158834,-0.348219,-0.334369,-1.153054,-0.504297,-0.025831,0.33262,0.079241,0.240076,0.297496,-0.099255,SIRA
-0.385188,-0.439216,-0.339132,-0.429987,0.032158,0.292839,-0.391007,-0.380152,0.407589,0.858893,0.543144,-0.12562,0.361589,-0.038559,-0.163137,0.756618,DERMASON
-0.620489,-0.783526,-0.789167,-0.58102,-0.606688,-0.373478,-0.622679,-0.716621,-0.681705,0.474686,0.901592,0.556944,0.604195,0.752945,0.528882,0.603818,DERMASON
-0.022619,0.003661,0.058653,0.092743,-0.032961,0.236074,-0.029024,0.087814,1.743738,0.653795,0.419599,-0.09116,-0.315899,-0.322727,-0.129059,-0.334699,SIRA
1.153854,1.437645,1.499965,1.016151,0.916952,0.896859,1.15019,1.344064,-0.779856,0.001518,-1.118263,-0.949125,-1.240675,-1.265449,-0.950334,-0.174016,CALI
-0.514092,-0.635324,-0.656306,-0.409095,-0.600037,-0.36505,-0.518396,-0.560703,1.213798,0.743667,0.830186,0.540286,0.342264,0.587661,0.511566,0.301898,DERMASON
-0.618204,-0.671523,-0.691338,-0.690933,-0.240389,0.040202,-0.613275,-0.713201,0.157235,-0.794462,-0.103595,0.13515,0.804702,0.420229,0.097013,0.084145,DERMASON
-0.163084,-0.177066,-0.180399,0.000255,-0.312212,-0.033514,-0.16753,-0.087275,1.171383,0.497825,0.581892,0.223097,-0.222549,-0.01591,0.185932,0.470248,SIRA
0.716227,1.01601,1.070467,0.682652,0.748711,0.801752,0.751364,0.912411,-0.299299,-3.128317,-1.092844,-0.880687,-0.887917,-1.101101,-0.886902,-2.85436,CALI
-0.025756,0.321847,0.522034,-0.232161,1.292532,1.084224,0.05551,0.08398,-1.80429,-9.351931,-1.747698,-1.501833,0.366972,-1.073167,-1.449411,-10.03662,HOROZ
0.833912,0.91307,0.791558,1.199648,-0.279775,0.000181,0.837745,1.031941,1.345453,-0.539729,0.142866,0.158932,-1.380874,-0.652555,0.120999,-0.54581,CALI
-0.853301,-1.116024,-1.114189,-0.958134,-0.696852,-0.49161,-0.854249,-1.084247,-0.601955,0.433813,0.914907,0.663723,1.287772,1.268062,0.640382,0.626648,DERMASON
-0.359987,-0.502929,-0.603872,-0.01119,-1.025749,-0.994091,-0.366389,-0.345823,0.309091,0.921426,1.383248,1.08197,-0.219218,0.808673,1.085572,0.916615,SEKER
-0.847981,-1.095006,-1.130041,-0.909179,-0.809023,-0.649418,-0.847028,-1.075375,1.040497,0.007863,0.775002,0.784705,1.2057,1.367734,0.767774,0.142857,DERMASON
-0.384915,-0.438007,-0.398311,-0.355933,-0.193539,0.086577,-0.388051,-0.379779,-0.922099,0.456212,0.535708,0.103217,0.252749,0.115842,0.064875,0.694182,SIRA
-0.222796,-0.186623,-0.252472,-0.058828,-0.356365,-0.080483,-0.222375,-0.163964,-1.225843,-0.117528,0.102454,0.249532,-0.129597,0.055077,0.212775,-0.270961,SIRA
0.027885,0.497096,0.781571,-0.541405,2.401955,1.491551,0.03425,0.149076,-2.945112,-0.852151,-2.378262,-1.998941,0.552373,-1.321487,-1.878205,0.155942,HOROZ
-0.208064,-0.249692,-0.262837,-0.013529,-0.435454,-0.167959,-0.211258,-0.144911,0.881387,0.35899,0.746622,0.350343,-0.19872,0.108932,0.315636,0.201001,SIRA
-0.180101,-0.177985,-0.263433,0.074909,-0.552168,-0.305493,-0.178244,-0.108986,0.235154,-0.31406,0.431468,0.468396,-0.296147,0.1627,0.437083,-0.264276,SIRA
0.195393,0.504791,0.912867,-0.234423,2.004772,1.365951,0.211849,0.346451,1.714837,-1.877274,-1.303078,-1.83345,0.189641,-1.319432,-1.737567,-3.488048,HOROZ
-0.754713,-0.976554,-1.005901,-0.747654,-0.794904,-0.628848,-0.754199,-0.923646,0.593865,0.051967,0.968587,0.781567,0.889335,1.172737,0.764455,0.612443,DERMASON
-0.446639,-0.639212,-0.850062,0.082309,-1.551052,-2.146314,-0.453442,-0.465157,1.200131,1.074921,1.675544,1.817253,-0.331217,1.553501,1.90085,0.820305,SEKER
-0.571417,-0.690577,-0.6583,-0.591416,-0.332436,-0.054867,-0.57398,-0.643877,0.191235,0.500632,0.64411,0.246617,0.623463,0.440611,0.209812,0.526687,DERMASON
0.721683,0.885603,1.098133,0.610449,0.891848,0.883145,0.709046,0.918014,0.488105,0.841747,-0.325983,-0.936856,-0.870226,-1.127687,-0.93899,-0.489532,CALI
-0.156434,-0.13412,-0.060942,-0.122021,0.069294,0.324284,-0.161048,-0.078821,-0.888076,0.515498,0.304361,-0.179722,-0.057799,-0.275725,-0.216456,0.138421,SIRA
-0.291954,-0.339766,-0.239347,-0.283712,-0.008822,0.257364,-0.300092,-0.254611,1.155157,1.102835,0.668414,-0.090153,0.152167,-0.104366,-0.128062,0.561338,SIRA
0.834901,1.226552,0.993503,0.936003,0.305143,0.509605,0.857191,1.032934,-1.551537,-2.004035,-1.578909,-0.398938,-1.184655,-0.925115,-0.43019,0.39133,BARBUNYA
-0.279984,-0.225118,-0.226449,-0.255664,-0.027711,0.24073,-0.279235,-0.238776,1.520722,-0.149131,-0.137583,-0.086968,0.127279,-0.113198,-0.124908,0.00077,SIRA
0.811132,1.121564,1.29801,0.606982,1.199278,1.04062,0.818232,1.009015,0.000275,-0.80319,-1.158257,-1.212002,-0.841533,-1.273372,-1.190635,-1.646843,CALI
-0.225183,-0.240998,-0.196809,-0.13879,-0.146524,0.131821,-0.228891,-0.167059,-0.818177,0.437266,0.51111,0.031967,-0.029974,-0.085445,-0.00655,-0.084677,SIRA
-0.603438,-0.775639,-0.794823,-0.513572,-0.716033,-0.517709,-0.606692,-0.691178,1.002418,0.649373,1.047619,0.679743,0.501201,0.826358,0.657186,0.396453,DERMASON
-0.408752,-0.47744,-0.487436,-0.300734,-0.43944,-0.172485,-0.411091,-0.412527,1.119071,0.351004,0.618658,0.348842,0.191212,0.314849,0.314099,-0.002345,SIRA
-0.28053,-0.158699,0.007306,-0.530348,0.869852,0.870995,-0.279672,-0.239497,0.678824,-0.164129,-0.642003,-0.893079,0.525599,-0.600611,-0.898414,0.480107,SIRA
0.013154,0.294879,0.554147,-0.371917,1.613837,1.221659,0.012655,0.131294,1.344643,-0.058847,-1.298984,-1.464202,0.280541,-1.074894,-1.416177,0.534081,HOROZ
-0.857496,-1.067333,-0.980995,-1.139079,-0.082299,0.191629,-0.856903,-1.09126,1.030016,0.093155,0.333949,-0.023492,1.681739,0.679376,-0.061875,0.287725,DERMASON
-0.296933,-0.326681,-0.309132,-0.204492,-0.252646,0.02785,-0.303316,-0.261216,-0.093836,0.859463,0.50907,0.150389,0.052265,0.058992,0.112378,0.161644,SIRA
-0.674336,-0.809145,-0.74253,-0.817184,-0.135922,0.141851,-0.674501,-0.798193,0.962574,0.140735,0.436407,0.041398,1.015476,0.428781,0.002881,0.631797,DERMASON
-0.031315,0.188635,0.522514,-0.43099,1.67042,1.243989,-0.039872,0.077179,1.586697,0.918362,-0.953668,-1.520995,0.387013,-1.079407,-1.466292,-0.123887,HOROZ
0.45893,0.611814,0.057652,1.31994,-1.381183,-1.710385,0.46028,0.64097,0.25244,-0.316391,-0.240579,1.54389,-1.485458,0.369111,1.592889,0.126941,BARBUNYA
0.932432,1.128162,0.890865,1.27704,-0.2292,0.051398,0.928459,1.129974,-0.162741,0.065205,-0.569065,0.114425,-1.446514,-0.715119,0.076146,-0.225222,BARBUNYA
-0.504953,-0.699182,-0.860702,-0.097528,-1.370816,-1.686092,-0.511645,-0.547614,0.640282,1.127265,1.551122,1.551031,-0.10697,1.411036,1.600861,0.821286,SEKER
0.141205,0.562321,0.686071,-0.157199,1.451302,1.154493,0.141925,0.283537,-2.658223,-0.219637,-1.991094,-1.421942,0.05531,-1.115843,-1.378726,-2.439921,HOROZ
0.250637,0.669895,1.071161,-0.292848,2.412598,1.494665,0.248525,0.409724,1.944885,0.057694,-1.890572,-2.052588,0.227588,-1.429657,-1.923343,-1.798145,HOROZ
-0.20213,-0.151199,-0.094873,-0.190279,0.111247,0.359027,-0.199403,-0.137262,-0.286066,-0.426312,0.020073,-0.240217,0.051325,-0.276279,-0.275807,-0.554385,SIRA
-0.237255,-0.215388,-0.154212,-0.238517,0.077574,0.331205,-0.242929,-0.182749,0.791982,0.71152,0.191684,-0.17158,0.084699,-0.204509,-0.208446,0.720432,SIRA
0.471752,0.80768,0.424252,0.840931,-0.398802,-0.126872,0.482883,0.654851,-0.270475,-1.2212,-1.319502,0.303025,-1.093405,-0.402382,0.267258,-0.030262,BARBUNYA
-0.394054,-0.549982,-0.804987,0.188545,-1.587086,-2.249193,-0.399034,-0.392302,0.699532,0.740476,1.437446,1.868131,-0.452625,1.515429,1.958802,0.692897,SEKER
0.519495,0.802925,0.636271,0.679304,0.105476,0.354296,0.51976,0.706195,0.940943,-0.222245,-1.012944,-0.208781,-0.954399,-0.700916,-0.245,0.368708,BARBUNYA
-0.020846,0.281943,0.657904,-0.544694,2.167636,1.419765,-0.028218,0.08998,-2.207467,0.768264,-1.468931,-1.840907,0.546832,-1.231103,-1.74395,0.544355,HOROZ
-0.436988,-0.443131,-0.499979,-0.361409,-0.375166,-0.100882,-0.438094,-0.451682,0.813105,0.177011,0.02198,0.265035,0.291212,0.286973,0.228541,-0.444065,DERMASON
-0.278688,-0.296475,-0.262704,-0.213027,-0.156662,0.122173,-0.282896,-0.237066,1.318363,0.53949,0.442043,0.052927,0.060869,-0.023237,0.014421,0.281513,SIRA
-0.146306,-0.123457,-0.069242,-0.08677,0.002915,0.267609,-0.150267,-0.065978,0.799236,0.425635,0.313177,-0.111596,-0.105824,-0.241934,-0.14928,0.217689,SIRA
0.096464,0.347401,0.612789,-0.225774,1.445109,1.151842,0.097727,0.230927,-1.531649,-0.27365,-1.024101,-1.362861,0.0936,-1.067705,-1.326136,-0.304598,HOROZ
0.655424,1.036739,0.873683,0.69134,0.443769,0.608099,0.671095,0.849562,-1.278062,-1.553041,-1.528851,-0.517543,-0.973126,-0.911997,-0.544289,0.719342,BARBUNYA
-0.591469,-0.801338,-0.922321,-0.302779,-1.23733,-1.393398,-0.596952,-0.673424,0.337752,1.030014,1.460522,1.36849,0.167782,1.395393,1.398318,1.001074,SEKER
1.057175,1.358509,0.878816,1.535216,-0.509477,-0.25396,1.063707,1.251607,0.78127,-0.734548,-1.169748,0.443507,-1.647698,-0.598851,0.411389,0.543215,BARBUNYA
-0.596891,-0.62776,-0.682403,-0.640399,-0.303425,-0.02432,-0.591377,-0.681456,-0.094378,-0.890611,-0.226231,0.213162,0.707336,0.449889,0.175857,0.454318,DERMASON
3.053588,2.582773,2.329607,3.313795,-0.420111,-0.150642,3.041379,2.923884,1.108893,0.182289,0.497639,0.322398,-2.58725,-1.175622,0.287044,-0.173142,BOMBAY
0.1617,0.305122,0.476327,0.054077,0.730096,0.790749,0.153613,0.307434,-0.280146,0.728633,-0.277675,-0.78388,-0.281507,-0.817566,-0.79656,0.172896,SIRA
-0.558799,-0.632538,-0.456162,-0.785556,0.406455,0.582284,-0.559404,-0.625407,0.4416,0.157004,0.270157,-0.504389,0.977313,-0.108283,-0.531687,-0.042795,DERMASON
4.262526,3.643048,3.650815,3.559689,0.663512,0.750568,4.284304,3.769311,1.352295,-1.134298,-0.626767,-0.7728,-2.666948,-1.701649,-0.786174,-1.540047,BOMBAY
0.144377,0.486433,0.837757,-0.323365,2.045241,1.379642,0.148508,0.287243,-0.287315,-0.589415,-1.536288,-1.79557,0.246946,-1.282993,-1.70508,-0.872181,HOROZ
0.424215,0.603097,0.750991,0.369907,0.702178,0.774061,0.431094,0.60319,0.837866,-0.83654,-0.407504,-0.791712,-0.61378,-0.94629,-0.803896,-1.009931,CALI
0.758172,0.893167,1.067261,0.717763,0.695716,0.770165,0.758753,0.955327,1.054118,-0.273213,-0.164177,-0.772643,-0.971717,-1.067935,-0.786027,-0.504904,CALI
0.7594,0.93763,0.967127,0.885714,0.330101,0.527871,0.778333,0.956578,0.646331,-1.775686,-0.417934,-0.510161,-1.075035,-0.948805,-0.537219,-2.800664,CALI
-0.386586,-0.38584,-0.401544,-0.346807,-0.21324,0.067236,-0.385633,-0.382065,-0.902574,-0.153866,0.081468,0.10821,0.253994,0.121038,0.069895,0.144912,DERMASON
-0.468635,-0.469129,-0.367762,-0.62835,0.305668,0.509992,-0.470772,-0.496048,-1.069975,0.356724,-0.104241,-0.401556,0.691016,-0.136282,-0.432721,0.314002,DERMASON
-0.871205,-1.156152,-1.111717,-1.023806,-0.583203,-0.343887,-0.871982,-1.114287,-0.588102,0.412814,1.058956,0.522796,1.430265,1.178874,0.493408,0.369544,DERMASON
-0.589491,-0.704007,-0.595678,-0.727035,0.014726,0.27785,-0.591511,-0.670499,0.202017,0.420552,0.544012,-0.111632,0.851968,0.200259,-0.149316,0.635975,DERMASON
-0.562005,-0.705514,-0.764222,-0.427414,-0.778655,-0.605434,-0.564173,-0.630091,0.580107,0.425604,0.90123,0.769304,0.354786,0.836518,0.751495,0.863936,DERMASON
-0.713791,-0.891594,-0.868168,-0.786276,-0.449729,-0.184223,-0.716079,-0.859199,-0.633967,0.576503,0.697181,0.373003,0.96449,0.752127,0.338864,0.432158,DERMASON
-0.901828,-1.190946,-1.190925,-1.032799,-0.744643,-0.557302,-0.900866,-1.166342,0.765409,0.035326,0.925789,0.713579,1.448768,1.424456,0.692743,0.37929,DERMASON
-0.175599,-0.137382,-0.032667,-0.177647,0.203385,0.43256,-0.162425,-0.103232,0.831928,-1.771052,0.155748,-0.351072,0.054641,-0.364429,-0.383836,-1.347051,SIRA
-0.237937,-0.23167,-0.188682,-0.176042,-0.077938,0.195609,-0.237085,-0.183638,0.173424,-0.172064,0.314199,-0.050101,0.030421,-0.126954,-0.088336,-0.493513,SIRA
1.34455,1.567735,1.599474,1.286564,0.706935,0.776921,1.346697,1.522115,-1.238027,-0.418676,-0.913213,-0.799731,-1.435766,-1.255906,-0.811402,-1.157449,CALI
-0.135905,-0.280744,-0.566894,0.620818,-1.635754,-2.39489,-0.146036,-0.05283,0.442038,1.208777,1.7124,1.952678,-0.911913,1.231695,2.055546,0.977802,SEKER
-0.453084,-0.5232,-0.457128,-0.474799,-0.122562,0.1544,-0.457875,-0.474183,1.188505,0.764642,0.527883,0.015387,0.445615,0.128715,-0.023115,0.202431,DERMASON
-0.050105,-0.00752,0.069535,-0.001311,0.119292,0.365598,-0.053407,0.05411,0.245091,0.295517,0.270926,-0.227069,-0.21388,-0.383605,-0.262932,0.196492,SIRA
3.235623,2.727899,2.324733,3.614048,-0.646765,-0.425081,3.212798,3.057419,0.209861,0.60631,0.393037,0.579628,-2.706363,-1.10756,0.552495,-0.209665,BOMBAY
0.926566,1.251715,0.864981,1.315171,-0.304193,-0.025121,0.937326,1.124187,0.936719,-1.071511,-1.254688,0.173911,-1.461652,-0.68309,0.136129,-0.932805,BARBUNYA
-0.569575,-0.717092,-0.766506,-0.435798,-0.77136,-0.595011,-0.574215,-0.641176,0.354154,0.857134,0.916349,0.738094,0.387719,0.822488,0.71856,0.119706,DERMASON
-0.168335,-0.312014,-0.48738,0.402549,-1.297394,-1.520679,-0.179386,-0.093963,1.053377,1.363091,1.669089,1.445943,-0.689366,0.863133,1.483944,0.799769,SEKER
-0.538543,-0.753547,-0.865962,-0.204461,-1.254567,-1.429227,-0.546305,-0.59595,0.516149,1.351286,1.668494,1.389166,0.033318,1.323542,1.42113,0.898343,SEKER
-0.363329,-0.39416,-0.329247,-0.370498,-0.042312,0.227748,-0.370554,-0.350358,-1.331132,1.046642,0.392142,-0.064999,0.285855,-0.01998,-0.103127,0.25678,SIRA
0.539853,0.825735,1.238097,0.092034,1.953058,1.348136,0.535746,0.727929,1.260017,0.170506,-1.023705,-1.702834,-0.332777,-1.387018,-1.62508,0.400648,HOROZ
1.208007,1.375608,1.510592,1.122568,0.792673,0.827346,1.210811,1.395195,-1.734787,-0.461473,-0.549617,-0.864401,-1.313724,-1.245912,-0.871755,-0.863117,CALI
-0.155547,0.333574,0.653268,-0.821732,2.804933,1.601416,-0.144894,-0.077695,-3.326608,-1.436872,-2.753266,-2.256639,1.058146,-1.350455,-2.093006,-0.505118,HOROZ
-0.261467,-0.408715,-0.617828,0.314087,-1.41267,-1.785672,-0.270033,-0.214402,0.419376,1.130553,1.584836,1.616456,-0.599056,1.112571,1.674079,0.974488,SEKER
-0.075443,0.318889,0.447793,-0.464349,1.594213,1.213791,-0.070435,0.022807,1.121066,-0.708693,-2.090545,-1.462106,0.433315,-1.028339,-1.414323,0.059072,HOROZ
-0.006284,0.21949,0.559955,-0.422547,1.724633,1.264901,-0.012836,0.107722,-0.912764,0.660743,-0.963646,-1.541146,0.354653,-1.101379,-1.484014,0.595651,HOROZ
-0.36384,-0.444811,-0.806406,0.287907,-1.68968,-2.566259,-0.367027,-0.351052,0.282213,0.449789,0.820034,2.032875,-0.567357,1.615804,2.14782,0.83742,SEKER
-0.221636,-0.223363,-0.167665,-0.174991,-0.041924,0.228094,-0.226842,-0.162461,-0.056994,0.636533,0.402998,-0.059735,0.004657,-0.14725,-0.097902,0.456961,SIRA
0.068398,0.340859,0.646162,-0.277576,1.602715,1.217207,0.0764,0.197611,-0.589998,-1.027815,-1.184472,-1.536269,0.228038,-1.134875,-1.479728,-2.633053,HOROZ
5.437907,4.267413,4.093916,4.587267,0.239291,0.460229,5.470168,4.513655,1.835166,-1.333751,-0.346751,-0.398779,-3.019745,-1.69906,-0.430037,-1.838841,BOMBAY
-0.187466,-0.159842,-0.065339,-0.206729,0.189444,0.421671,-0.194869,-0.118419,-0.171461,0.902329,0.221108,-0.285127,0.045426,-0.315429,-0.319686,0.546631,SIRA
-0.344982,-0.488028,-0.580174,0.001786,-1.000614,-0.951102,-0.35282,-0.325525,0.213134,1.117136,1.411801,1.048485,-0.234671,0.763536,1.049434,0.88817,SEKER
0.22281,0.41314,0.133158,0.599156,-0.554447,-0.308286,0.22965,0.377961,-0.133553,-0.866638,-0.550333,0.500157,-0.885606,-0.136229,0.46994,0.724816,BARBUNYA
-0.337241,-0.339347,-0.442264,-0.15955,-0.553576,-0.307217,-0.339454,-0.315094,0.071666,0.29171,0.207054,0.497322,-0.021288,0.341725,0.467005,0.662517,SIRA
-0.565381,-0.761392,-0.926354,-0.203575,-1.364271,-1.670879,-0.571024,-0.63503,0.322444,1.025462,1.401106,1.541979,0.033801,1.505825,1.590756,0.83224,SEKER
-0.477024,-0.508813,-0.515077,-0.475245,-0.233148,0.047455,-0.474433,-0.507896,1.31558,-0.391436,0.136407,0.131731,0.445493,0.238007,0.093568,0.232165,SIRA
-0.595663,-0.716868,-0.778828,-0.502884,-0.70036,-0.496357,-0.59759,-0.679636,1.134827,0.408788,0.58616,0.649637,0.494854,0.790059,0.625623,0.014559,DERMASON
-0.735787,-0.864995,-0.931667,-0.781756,-0.588986,-0.351129,-0.733376,-0.893687,0.683733,-0.33226,0.133329,0.53732,0.95023,0.92647,0.508485,0.634881,DERMASON
-0.522174,-0.297291,-0.265502,-0.812091,0.855185,0.862823,-0.49979,-0.572316,0.960386,-3.592288,-1.957074,-1.017557,1.167725,-0.471901,-1.013402,-4.656935,HOROZ
0.084903,0.412799,0.846017,-0.454118,2.334682,1.471584,0.081068,0.217234,1.229809,0.299205,-1.506781,-1.986673,0.448721,-1.339964,-1.867852,-1.076542,HOROZ
1.036135,1.260175,1.486105,0.839328,1.139907,1.011902,1.046243,1.231279,-1.256776,-1.001038,-0.762211,-1.158923,-1.063875,-1.317209,-1.142543,-1.377271,CALI
0.517585,0.727989,0.767076,0.561773,0.456726,0.616947,0.53531,0.704151,0.798379,-1.80005,-0.587278,-0.584294,-0.804754,-0.886964,-0.608027,-1.299701,CALI
0.889771,1.165635,0.72269,1.394196,-0.57275,-0.330866,0.897191,1.087743,0.122168,-0.819114,-0.989566,0.501637,-1.538839,-0.498462,0.471473,0.061353,BARBUNYA
0.030375,0.047294,0.091213,0.16964,-0.084271,0.189826,0.022764,0.152073,0.362142,0.760706,0.533332,-0.012769,-0.428581,-0.313502,-0.051196,0.594994,SEKER
-0.00134,0.225431,0.64521,-0.481638,2.00842,1.367194,-0.00491,0.11373,0.275306,0.30583,-0.964749,-1.748027,0.45995,-1.198592,-1.664149,0.069182,HOROZ
0.035456,0.435721,0.717216,-0.466954,2.115717,1.402977,0.038784,0.158186,-1.216101,-0.503381,-1.982938,-1.81763,0.435832,-1.246245,-1.724013,0.11458,HOROZ
-0.370729,-0.485634,-0.560406,-0.105382,-0.833671,-0.685841,-0.378312,-0.360419,-0.395122,1.108013,1.107377,0.838315,-0.099105,0.63304,0.824584,0.915153,SEKER
