@relation Dry_Beans_Dataset-weka.filters.unsupervised.instance.Randomize-S98225-weka.filters.unsupervised.instance.Randomize-S98225-weka.filters.unsupervised.instance.Randomize-S98225-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
34792,684.517,244.626521,181.507466,1.347749,0.670424,35172,210.472208,0.734706,0.989196,0.933084,0.860382,0.007031,0.002377,0.740257,0.99768,DERMASON
80320,1110.324,419.119416,245.751419,1.705461,0.810057,81132,319.791495,0.661822,0.989992,0.818718,0.763008,0.005218,0.001091,0.582181,0.992887,CALI
48868,830.349,317.212175,197.182491,1.608724,0.783326,49402,249.440715,0.808404,0.989191,0.890662,0.786353,0.006491,0.001531,0.618351,0.994756,SIRA
28461,633.854,239.987616,151.946172,1.579425,0.774036,28896,190.361947,0.711276,0.984946,0.890188,0.793216,0.008432,0.002059,0.629191,0.99376,DERMASON
55259,959.642,401.868476,176.304873,2.279395,0.898627,55950,265.250719,0.604915,0.98765,0.75404,0.660044,0.007272,0.000851,0.435658,0.993036,HOROZ
44008,793.67,298.614106,189.111717,1.579035,0.773908,44599,236.712327,0.800466,0.986749,0.877933,0.792703,0.006785,0.001653,0.628378,0.992231,SIRA
33767,687.552,257.401573,167.830036,1.533704,0.758205,34158,207.348691,0.707904,0.988553,0.897617,0.805546,0.007623,0.00198,0.648904,0.995226,DERMASON
40846,737.982,257.356313,202.325956,1.271989,0.61801,41230,228.049868,0.777442,0.990686,0.942471,0.886125,0.006301,0.002396,0.785218,0.998788,SEKER
225405,1796.132,663.243994,435.837857,1.521768,0.753777,228671,535.718732,0.785208,0.985717,0.878005,0.807725,0.002942,0.000773,0.65242,0.992831,BOMBAY
35165,676.072,232.883461,192.385078,1.210507,0.563523,35463,211.597421,0.785845,0.991597,0.966795,0.908598,0.006623,0.002784,0.82555,0.999334,SEKER
40150,722.163,251.267184,203.665251,1.233726,0.585666,40443,226.09858,0.765856,0.992755,0.967442,0.899833,0.006258,0.002531,0.8097,0.998948,SEKER
33870,675.061,252.284516,171.277793,1.472955,0.734224,34182,207.66469,0.797241,0.990872,0.933983,0.823137,0.007449,0.002109,0.677554,0.998007,DERMASON
37671,721.516,276.494078,173.769597,1.591153,0.77783,38013,219.007322,0.776578,0.991003,0.909337,0.792087,0.00734,0.001782,0.627402,0.998292,DERMASON
186401,1757.418,672.248102,359.759094,1.868606,0.844752,191438,487.168476,0.773047,0.973689,0.758417,0.724686,0.003606,0.000614,0.525169,0.981334,BOMBAY
41749,769.125,278.654418,191.345565,1.456289,0.726963,42266,230.556886,0.742284,0.987768,0.886874,0.827394,0.006675,0.00193,0.68458,0.996947,SIRA
79453,1159.254,404.925432,250.16974,1.618603,0.786322,80866,318.060846,0.727245,0.982527,0.742956,0.78548,0.005096,0.001197,0.616979,0.998644,BARBUNYA
55749,926.981,376.674388,188.73628,1.995771,0.865413,56278,266.424157,0.703422,0.9906,0.815277,0.707306,0.006757,0.001043,0.500282,0.998449,HOROZ
44663,799.776,298.192842,191.72977,1.555277,0.765889,45316,238.467394,0.724144,0.98559,0.877447,0.799709,0.006677,0.001684,0.639534,0.994652,SIRA
68234,988.005,383.972464,228.175213,1.682797,0.804281,69335,294.751127,0.788103,0.984121,0.8784,0.767636,0.005627,0.001205,0.589265,0.991613,CALI
47605,824.229,315.082199,193.612032,1.62739,0.788932,48477,246.196199,0.792123,0.982012,0.880576,0.781371,0.006619,0.001522,0.610541,0.993588,SIRA
24761,576.546,210.827701,150.260931,1.403077,0.70145,25024,177.557552,0.80466,0.98949,0.936074,0.842193,0.008515,0.002642,0.709289,0.995187,DERMASON
46696,862.883,354.981027,168.054453,2.112298,0.880838,47259,243.834357,0.778228,0.988087,0.788108,0.686894,0.007602,0.001044,0.471823,0.996632,HOROZ
36278,689.943,246.548343,187.749213,1.313179,0.648152,36580,214.919948,0.746154,0.991744,0.957694,0.871715,0.006796,0.002421,0.759887,0.997868,SEKER
37951,699.222,240.525465,201.148795,1.195759,0.548289,38269,219.819731,0.775729,0.99169,0.975445,0.913915,0.006338,0.002727,0.83524,0.998746,SEKER
186618,1640.612,609.868053,391.832665,1.55645,0.766296,188480,487.451964,0.802865,0.990121,0.871268,0.799274,0.003268,0.000823,0.63884,0.994322,BOMBAY
169004,1546.598,566.415658,380.970767,1.486769,0.740007,170517,463.87776,0.736035,0.991127,0.887875,0.818971,0.003351,0.00093,0.670713,0.997195,BOMBAY
31818,670.763,247.10806,164.238858,1.504565,0.74716,32215,201.275771,0.707475,0.987677,0.888678,0.814525,0.007766,0.002109,0.663451,0.998206,DERMASON
41283,737.859,265.045718,198.529007,1.335048,0.662528,41610,229.266544,0.767114,0.992141,0.952872,0.865008,0.00642,0.002217,0.748238,0.998934,SEKER
47634,870.581,355.081437,174.081123,2.039747,0.871578,48581,246.271177,0.61811,0.980507,0.789784,0.693563,0.007454,0.001064,0.481029,0.981177,HOROZ
46412,820.147,320.801081,184.96431,1.734394,0.817048,46926,243.091739,0.699524,0.989047,0.867075,0.757765,0.006912,0.001406,0.574207,0.995902,SIRA
72900,1053.947,412.558658,228.073584,1.808884,0.833296,74237,304.662375,0.652758,0.98199,0.824707,0.73847,0.005659,0.001038,0.545339,0.986454,CALI
43489,769.887,285.884484,194.201811,1.4721,0.733859,43893,235.312377,0.807415,0.990796,0.922009,0.823103,0.006574,0.001861,0.677499,0.997346,SIRA
56693,933.372,304.4774,237.533053,1.281832,0.625613,57737,268.670373,0.777426,0.981918,0.817767,0.882398,0.005371,0.002008,0.778627,0.998069,SEKER
80219,1123.513,394.265735,261.41406,1.508204,0.748584,81677,319.590368,0.795713,0.982149,0.798603,0.810596,0.004915,0.001309,0.657066,0.99099,BARBUNYA
46839,807.204,295.463786,202.490928,1.459146,0.72823,47366,244.207426,0.710705,0.988874,0.903339,0.826522,0.006308,0.001816,0.683139,0.9968,SIRA
62900,1005.01,418.691232,192.722203,2.172512,0.887765,63824,282.996055,0.651732,0.985523,0.782564,0.675906,0.006656,0.000857,0.456849,0.992511,HOROZ
84390,1131.241,396.259749,271.69217,1.458488,0.727939,85574,327.793663,0.773589,0.986164,0.828687,0.827219,0.004696,0.001356,0.684292,0.998031,BARBUNYA
41768,775.542,293.666332,181.961536,1.613892,0.784902,42331,230.609343,0.789759,0.9867,0.872656,0.785277,0.007031,0.001649,0.61666,0.995222,SIRA
42320,750.314,257.711468,209.8106,1.228305,0.580683,42728,232.128192,0.760331,0.990451,0.944647,0.900729,0.00609,0.002473,0.811313,0.99654,SEKER
58604,965.098,398.578415,189.194525,2.106712,0.880162,59291,273.160997,0.600162,0.988413,0.790668,0.685338,0.006801,0.000926,0.469688,0.989498,HOROZ
44971,779.067,282.203116,203.190424,1.38886,0.693959,45388,239.288227,0.800623,0.990813,0.931092,0.847929,0.006275,0.002001,0.718984,0.998568,SIRA
74223,1095.372,432.643305,219.869871,1.967724,0.861238,75177,307.414474,0.781311,0.98731,0.777365,0.710549,0.005829,0.000917,0.504881,0.993466,CALI
69417,1047.174,366.413,243.356274,1.505665,0.747592,70839,297.295256,0.790266,0.979926,0.795496,0.811367,0.005278,0.001411,0.658316,0.991203,BARBUNYA
65277,1009.049,365.33235,229.355732,1.592863,0.778375,66391,288.293701,0.801968,0.983221,0.805648,0.789127,0.005597,0.001339,0.622722,0.991911,BARBUNYA
27528,621.479,240.164654,146.183777,1.642895,0.793415,27819,187.215753,0.786829,0.98954,0.895636,0.779531,0.008724,0.001987,0.607668,0.998335,DERMASON
67184,987.838,373.104542,231.366883,1.61261,0.784513,68131,292.474487,0.750324,0.9861,0.865176,0.783894,0.005553,0.001294,0.61449,0.990933,CALI
28040,623.664,237.333998,150.704928,1.574826,0.77252,28393,188.948768,0.752146,0.987567,0.905913,0.79613,0.008464,0.002097,0.633823,0.998161,DERMASON
32580,667.271,243.627789,171.221475,1.422881,0.711388,32877,203.671658,0.79193,0.990966,0.91951,0.835995,0.007478,0.002253,0.698888,0.994434,DERMASON
56688,940.402,394.595262,183.533166,2.149994,0.885249,57175,268.658525,0.732725,0.991482,0.805516,0.680846,0.006961,0.000923,0.463551,0.996632,HOROZ
29167,638.583,235.076284,159.049643,1.478006,0.736362,29549,192.708531,0.712259,0.987072,0.898808,0.81977,0.00806,0.002245,0.672023,0.993254,DERMASON
53674,835.455,283.723264,241.075944,1.176904,0.527288,54066,261.418935,0.778222,0.99275,0.966335,0.921387,0.005286,0.00235,0.848954,0.999137,SEKER
38169,739.545,271.306548,179.940888,1.507754,0.748408,38680,220.450176,0.717233,0.986789,0.876984,0.81255,0.007108,0.001911,0.660238,0.995476,DERMASON
42974,755.268,253.467729,216.270889,1.171992,0.521505,43417,233.914934,0.764336,0.989797,0.946702,0.922859,0.005898,0.002639,0.851668,0.998149,SEKER
25404,584.604,211.201929,153.386069,1.37693,0.687427,25737,179.848207,0.743046,0.987061,0.934089,0.851546,0.008314,0.002697,0.725131,0.998455,DERMASON
34927,692.204,245.082729,182.090464,1.345939,0.669319,35362,210.88015,0.79662,0.987699,0.916016,0.860445,0.007017,0.002373,0.740365,0.996487,DERMASON
51802,871.723,337.372065,196.178329,1.719721,0.813554,52370,256.819693,0.792989,0.989154,0.856642,0.761236,0.006513,0.001349,0.57948,0.996544,SIRA
82038,1107.55,421.655725,250.307443,1.684551,0.804738,83311,323.19348,0.707712,0.98472,0.840424,0.766487,0.00514,0.001094,0.587502,0.989677,CALI
39901,730.829,258.149712,197.149033,1.309414,0.645571,40316,225.396387,0.769324,0.989706,0.938776,0.873123,0.00647,0.002319,0.762343,0.998223,SEKER
45125,789.615,296.247197,194.608207,1.522275,0.753968,45624,239.69759,0.751269,0.989063,0.909487,0.809113,0.006565,0.001736,0.654665,0.996579,SIRA
54447,915.829,373.682044,186.516206,2.003483,0.866527,54965,263.294651,0.641874,0.990576,0.815746,0.704595,0.006863,0.001043,0.496455,0.994639,HOROZ
45267,797.848,298.19616,194.196927,1.535535,0.758873,45780,240.074435,0.770843,0.988794,0.893617,0.805089,0.006587,0.001707,0.648168,0.995285,SIRA
78675,1097.153,435.265432,233.328997,1.865458,0.844179,80325,316.499796,0.645385,0.979458,0.82132,0.727142,0.005532,0.000954,0.528736,0.986334,CALI
39802,750.551,279.376956,183.504018,1.522457,0.754036,40728,225.116593,0.796693,0.977264,0.88788,0.805781,0.007019,0.001825,0.649283,0.988505,SIRA
64863,997.421,398.737275,211.262936,1.887398,0.848104,66409,287.378038,0.655129,0.97672,0.819313,0.72072,0.006147,0.001023,0.519438,0.980386,HOROZ
87909,1150.644,458.25814,245.028758,1.870222,0.845045,88517,334.558239,0.766051,0.993131,0.834375,0.730065,0.005213,0.000913,0.532995,0.996819,CALI
32179,667.081,248.19339,165.459371,1.500026,0.745366,32529,202.414365,0.802509,0.98924,0.90871,0.815551,0.007713,0.002105,0.665123,0.997703,DERMASON
23226,571.287,207.355313,142.775186,1.45232,0.725186,23524,171.965874,0.79,0.987332,0.894284,0.829329,0.008928,0.002605,0.687787,0.998888,DERMASON
40813,743.968,276.854421,188.371739,1.469724,0.732841,41177,227.957728,0.801906,0.99116,0.926616,0.823385,0.006783,0.001923,0.677963,0.996418,DERMASON
32107,669.826,243.817289,167.80742,1.452959,0.725473,32510,202.187789,0.794905,0.987604,0.899261,0.829259,0.007594,0.002215,0.687671,0.999158,DERMASON
33752,685.368,258.843071,166.339893,1.556109,0.766178,34150,207.302632,0.759137,0.988346,0.902946,0.800882,0.007669,0.001946,0.641411,0.998106,DERMASON
28841,633.244,234.818878,157.041469,1.495267,0.743463,29248,191.628551,0.694696,0.986085,0.903812,0.81607,0.008142,0.002227,0.66597,0.995802,DERMASON
30795,638.317,234.148785,167.772004,1.395637,0.697568,31075,198.013666,0.819976,0.99099,0.949767,0.845675,0.007603,0.002399,0.715165,0.998111,DERMASON
45265,785.65,283.809919,203.796263,1.392616,0.695968,45693,240.069132,0.797453,0.990633,0.92154,0.84588,0.00627,0.00198,0.715513,0.996435,SIRA
89280,1144.377,448.953874,254.708558,1.762618,0.823485,90253,337.156976,0.796148,0.989219,0.856694,0.750984,0.005029,0.000987,0.563976,0.994075,CALI
23781,568.264,209.040067,145.202217,1.439648,0.719382,24101,174.008361,0.718698,0.986723,0.925422,0.832416,0.00879,0.002603,0.692917,0.997556,DERMASON
62465,1007.548,412.753385,193.501347,2.133078,0.883301,63328,282.015794,0.704196,0.986373,0.773241,0.683255,0.006608,0.000888,0.466837,0.9958,HOROZ
31684,664.989,251.291549,161.212653,1.558758,0.767093,32069,200.851492,0.74463,0.987995,0.90037,0.799277,0.007931,0.001997,0.638843,0.995802,DERMASON
36726,704.853,261.431071,179.126071,1.459481,0.728378,37172,216.242909,0.759429,0.988002,0.928937,0.827151,0.007118,0.002055,0.684178,0.998545,DERMASON
58932,971.423,401.614543,188.211243,2.13385,0.883391,59631,273.924356,0.599683,0.988278,0.784773,0.682058,0.006815,0.00091,0.465203,0.992673,HOROZ
41246,818.326,315.139304,167.637211,1.879889,0.846778,42065,229.16378,0.699085,0.98053,0.773997,0.727182,0.00764,0.001318,0.528794,0.994075,HOROZ
59986,985.188,403.037411,189.976099,2.121516,0.88194,60707,276.363072,0.618056,0.988123,0.776643,0.685701,0.006719,0.000916,0.470186,0.997506,HOROZ
67520,1078.227,434.735681,200.884308,2.16411,0.886836,68886,293.204935,0.81605,0.98017,0.72983,0.674444,0.006439,0.000822,0.454875,0.984399,HOROZ
34844,702.976,268.772825,165.418564,1.624804,0.788169,35275,210.629435,0.722785,0.987782,0.886047,0.783671,0.007714,0.001795,0.61414,0.997857,DERMASON
61377,993.965,352.861499,222.875691,1.583221,0.775275,62512,279.548964,0.769193,0.981843,0.780681,0.792234,0.005749,0.001397,0.627635,0.993685,BARBUNYA
87137,1243.283,393.257173,283.971638,1.384847,0.691787,89111,333.085986,0.769164,0.977848,0.70839,0.846993,0.004513,0.001433,0.717397,0.993485,BARBUNYA
43672,754.739,255.228454,218.141599,1.170013,0.519136,44066,235.806949,0.771454,0.991059,0.963428,0.923905,0.005844,0.002627,0.853601,0.998724,SEKER
84341,1111.263,417.096265,262.651584,1.588021,0.776827,85951,327.698484,0.763848,0.981268,0.858252,0.785666,0.004945,0.001162,0.617272,0.98024,CALI
48649,841.797,322.365083,192.516999,1.674476,0.802091,49095,248.881158,0.693203,0.990916,0.862718,0.772048,0.006626,0.001452,0.596057,0.998084,SIRA
97818,1209.324,466.18258,271.197732,1.718977,0.813374,99498,352.910393,0.698815,0.983115,0.840511,0.757022,0.004766,0.000965,0.573082,0.985115,CALI
48813,813.947,288.045974,216.162971,1.332541,0.660932,49316,249.300305,0.736156,0.9898,0.925877,0.865488,0.005901,0.002042,0.749069,0.998165,SEKER
47981,809.088,291.653968,210.043157,1.388543,0.693788,48451,247.166556,0.769777,0.990299,0.921059,0.847465,0.006079,0.001934,0.718197,0.997248,BARBUNYA
54315,916.474,357.836505,197.827652,1.80883,0.833285,55554,262.975295,0.802218,0.977697,0.812623,0.734903,0.006588,0.001185,0.540083,0.976918,HOROZ
27939,630.69,234.09117,152.846489,1.531544,0.757413,28352,188.608164,0.768928,0.985433,0.882651,0.805704,0.008379,0.002178,0.649159,0.994215,DERMASON
35208,700.17,253.525278,176.997937,1.432363,0.715954,35700,211.726753,0.774381,0.986218,0.902494,0.835131,0.007201,0.002161,0.697443,0.998992,DERMASON
78844,1086.074,411.130372,246.751854,1.666169,0.799866,80130,316.839547,0.680464,0.983951,0.839962,0.770655,0.005214,0.001135,0.593909,0.989552,CALI
34079,686.949,251.340522,173.014537,1.452713,0.725363,34519,208.304418,0.727096,0.987253,0.907502,0.828774,0.007375,0.002146,0.686866,0.997819,DERMASON
45720,860.356,342.495294,171.554929,1.996418,0.865507,46478,241.272692,0.636902,0.983691,0.776175,0.704455,0.007491,0.001138,0.496258,0.990737,HOROZ
51894,901.802,367.354766,182.162461,2.016633,0.868393,52605,257.047647,0.653059,0.986484,0.801871,0.699726,0.007079,0.001047,0.489616,0.987376,HOROZ
42096,764.009,289.85428,185.812754,1.559927,0.767494,42462,231.513049,0.78858,0.991381,0.906262,0.798722,0.006886,0.001729,0.637957,0.995166,SIRA
54628,943.267,388.266433,181.375819,2.140674,0.884182,55356,263.731928,0.818397,0.986849,0.771535,0.679255,0.007107,0.000933,0.461387,0.98768,HOROZ
48538,828.59,271.586915,227.880576,1.191795,0.544023,49197,248.597066,0.747382,0.986605,0.888408,0.91535,0.005595,0.002423,0.837866,0.998564,SEKER
86618,1119.543,434.555625,254.971205,1.704332,0.809775,87412,332.092552,0.736886,0.990917,0.868433,0.764212,0.005017,0.001056,0.58402,0.995364,CALI
39316,734.754,270.118757,185.642838,1.455045,0.726408,39728,223.737985,0.79476,0.989629,0.915156,0.828295,0.00687,0.001995,0.686072,0.998267,SIRA
53755,929.598,325.297157,210.939448,1.542135,0.761256,54945,261.616115,0.719111,0.978342,0.781697,0.804237,0.006051,0.001562,0.646798,0.997449,BARBUNYA
38427,756.323,306.533886,160.591784,1.908777,0.851782,38773,221.193978,0.796976,0.991076,0.844174,0.721597,0.007977,0.001334,0.520702,0.993905,HOROZ
47880,820.104,308.735375,198.401966,1.55611,0.766178,48356,246.906277,0.729333,0.990156,0.894594,0.799734,0.006448,0.001627,0.639575,0.995249,SIRA
47116,809.205,303.629987,197.953883,1.533842,0.758255,47605,244.928468,0.741284,0.989728,0.904193,0.806668,0.006444,0.001683,0.650713,0.99809,SIRA
28850,625.493,224.183835,164.04999,1.366558,0.681557,29235,191.658448,0.749351,0.986831,0.926639,0.854916,0.007771,0.002561,0.730882,0.998793,DERMASON
58170,971.247,401.066322,185.469183,2.162442,0.88665,58930,272.147652,0.612961,0.987103,0.774907,0.67856,0.006895,0.000902,0.460444,0.995683,HOROZ
57716,909.091,335.90117,219.51394,1.530204,0.75692,58301,271.083555,0.776504,0.989966,0.877589,0.807034,0.00582,0.001523,0.651303,0.996627,BARBUNYA
35350,693.587,254.677713,177.242648,1.436887,0.718091,35773,212.153289,0.741557,0.988175,0.923416,0.833027,0.007204,0.00214,0.693933,0.997104,DERMASON
47569,826.271,316.382074,192.309489,1.645171,0.79406,48097,246.103092,0.798245,0.989022,0.875566,0.777867,0.006651,0.001502,0.605077,0.995455,SIRA
76482,1065.662,418.285586,235.440007,1.776612,0.826546,77846,312.057538,0.743482,0.982478,0.846311,0.746039,0.005469,0.001045,0.556575,0.988818,CALI
34594,691.238,248.474409,179.342915,1.385471,0.692127,35137,209.872458,0.763361,0.984546,0.90982,0.844644,0.007183,0.002255,0.713424,0.988428,DERMASON
39034,707.518,241.305499,206.284033,1.169773,0.518848,39306,222.934144,0.770388,0.99308,0.979891,0.923867,0.006182,0.002778,0.85353,0.998436,SEKER
71282,1025.671,399.781856,230.893019,1.731459,0.816357,71685,301.262446,0.831296,0.994378,0.851478,0.753567,0.005608,0.001116,0.567863,0.983232,CALI
29290,640.384,240.555602,155.702768,1.544967,0.762267,29626,193.114438,0.823354,0.988659,0.897529,0.802785,0.008213,0.002104,0.644464,0.995675,DERMASON
24846,584.247,216.311303,146.658315,1.474934,0.735065,25154,177.862053,0.773585,0.987755,0.914689,0.82225,0.008706,0.002455,0.676096,0.997196,DERMASON
29118,634.887,244.738016,151.932356,1.610835,0.783972,29411,192.546589,0.735303,0.990038,0.907776,0.786746,0.008405,0.001986,0.618969,0.997057,DERMASON
91233,1271.386,440.811054,264.470605,1.666768,0.800027,93179,340.824681,0.684008,0.979115,0.709262,0.773176,0.004832,0.001065,0.597802,0.996396,BARBUNYA
196264,1668.132,628.023197,400.806018,1.566901,0.769868,198006,499.891074,0.834456,0.991202,0.886318,0.795975,0.0032,0.000792,0.633577,0.992752,BOMBAY
50172,828.968,316.453571,202.268818,1.56452,0.769062,50547,252.746858,0.68824,0.992581,0.917478,0.798685,0.006307,0.001583,0.637898,0.998005,SEKER
50189,883.41,367.128765,174.393259,2.105177,0.879975,50787,252.789674,0.642715,0.988225,0.808153,0.688559,0.007315,0.001014,0.474113,0.998092,HOROZ
40142,735.881,265.016124,193.260707,1.371288,0.684257,40542,226.076053,0.781855,0.990134,0.931523,0.853065,0.006602,0.002157,0.72772,0.997914,SEKER
39594,738.419,274.805801,184.117387,1.492558,0.742369,39976,224.527608,0.772039,0.990444,0.912501,0.817041,0.006941,0.001908,0.667556,0.996366,DERMASON
82624,1160.196,418.828935,251.611312,1.664587,0.799437,84071,324.345717,0.707397,0.982788,0.771353,0.774411,0.005069,0.001125,0.599712,0.998273,BARBUNYA
34459,698.401,254.099314,173.059909,1.468274,0.732217,35078,209.462554,0.752544,0.982354,0.887775,0.824333,0.007374,0.0021,0.679526,0.99773,SIRA
50303,896.852,369.095849,174.68593,2.112911,0.880912,50789,253.076607,0.59612,0.990431,0.785891,0.685666,0.007337,0.001,0.470138,0.993361,HOROZ
48960,875.826,341.21629,188.755886,1.807712,0.833058,51176,249.675405,0.787379,0.956698,0.802076,0.731722,0.006969,0.001232,0.535417,0.967879,HOROZ
48746,865.973,345.382069,181.060867,1.907547,0.851575,49435,249.129153,0.667406,0.986063,0.816846,0.721315,0.007085,0.001183,0.520295,0.992487,HOROZ
37753,720.089,271.432786,177.656726,1.52785,0.756049,38184,219.245553,0.703625,0.988713,0.914932,0.807734,0.00719,0.001888,0.652435,0.996822,DERMASON
41443,754.945,290.022778,182.190565,1.591865,0.778057,41801,229.710397,0.74788,0.991436,0.913756,0.792043,0.006998,0.001699,0.627331,0.998627,DERMASON
37327,748.298,270.847981,175.81145,1.540559,0.76069,37908,218.005074,0.726206,0.984673,0.837691,0.804898,0.007256,0.001879,0.647861,0.998069,DERMASON
45369,834.295,338.99246,171.600978,1.975469,0.862411,45987,240.344763,0.760485,0.986561,0.819087,0.708997,0.007472,0.001165,0.502677,0.993024,HOROZ
33867,682.352,252.315624,171.458195,1.471587,0.73364,34275,207.655493,0.701485,0.988096,0.914049,0.822999,0.00745,0.002108,0.677327,0.996746,DERMASON
50400,857.43,327.844472,198.024117,1.655579,0.79697,51001,253.320495,0.686695,0.988216,0.861476,0.772685,0.006505,0.00143,0.597042,0.98845,SIRA
63710,1004.657,415.47183,198.136245,2.0969,0.878961,64765,284.812379,0.640765,0.98371,0.793198,0.685515,0.006521,0.000888,0.469932,0.985399,HOROZ
63883,988.366,394.589811,207.613959,1.900594,0.850391,64528,285.198811,0.770836,0.990004,0.821788,0.722773,0.006177,0.00104,0.522401,0.992871,HOROZ
45599,802.728,296.148133,199.445679,1.484856,0.739218,46617,240.953211,0.778392,0.978162,0.889259,0.813624,0.006495,0.001756,0.661984,0.982951,SIRA
37248,703.557,249.152044,190.706766,1.306467,0.643527,37633,217.774256,0.735981,0.98977,0.945615,0.874062,0.006689,0.002408,0.763984,0.998119,SEKER
38424,724.492,268.502816,182.830383,1.46859,0.732353,38786,221.185344,0.81788,0.990667,0.91991,0.823773,0.006988,0.001985,0.678602,0.996588,DERMASON
37809,721.444,263.689989,182.796904,1.44253,0.72072,38242,219.408099,0.71913,0.988677,0.912851,0.832068,0.006974,0.002062,0.692338,0.998718,DERMASON
37277,710.193,264.78984,179.808422,1.472622,0.734082,37684,217.859015,0.802692,0.9892,0.928748,0.822762,0.007103,0.002008,0.676937,0.996873,DERMASON
35259,692.931,263.285626,170.896628,1.540613,0.76071,35562,211.880044,0.701002,0.99148,0.922784,0.804754,0.007467,0.001932,0.647628,0.997745,DERMASON
44174,800.778,290.385805,194.711052,1.491368,0.741887,44788,237.158351,0.691949,0.986291,0.86567,0.816701,0.006574,0.001804,0.667,0.994743,SIRA
48905,836.247,323.797108,192.838049,1.679114,0.803317,49462,249.535128,0.79598,0.988739,0.878808,0.770653,0.006621,0.001441,0.593906,0.997235,SIRA
40690,750.562,281.804867,184.165895,1.530169,0.756907,41062,227.613965,0.762128,0.990941,0.907663,0.807701,0.006926,0.001818,0.65238,0.998252,DERMASON
41567,768.363,286.848953,185.1102,1.549612,0.76391,42083,230.053794,0.796852,0.987739,0.88476,0.802003,0.006901,0.001761,0.643209,0.996725,SIRA
61557,954.856,342.819642,229.139657,1.496117,0.743805,62493,279.95858,0.722076,0.985022,0.848421,0.816635,0.005569,0.001528,0.666893,0.99775,BARBUNYA
34495,683.225,253.374587,173.69329,1.458747,0.728054,34812,209.57194,0.797572,0.990894,0.928621,0.827123,0.007345,0.002121,0.684132,0.997976,DERMASON
35615,697.563,253.523118,179.033648,1.416064,0.70803,35980,212.947004,0.78899,0.989855,0.919763,0.839951,0.007118,0.002186,0.705518,0.999058,DERMASON
67284,1030.013,384.460267,223.354008,1.721305,0.813936,68347,292.692073,0.794643,0.984447,0.79696,0.761306,0.005714,0.001184,0.579587,0.997647,BARBUNYA
80728,1107.051,425.126041,244.002853,1.742299,0.818887,81858,320.602686,0.788829,0.986196,0.827749,0.754136,0.005266,0.001051,0.568721,0.990881,CALI
41579,764.561,280.327881,189.701699,1.47773,0.736246,42117,230.086999,0.763366,0.987226,0.89384,0.820778,0.006742,0.001887,0.673677,0.995512,SIRA
43554,828.293,339.223613,164.771362,2.058753,0.874108,44186,235.488163,0.651791,0.985697,0.797756,0.694197,0.007789,0.001116,0.48191,0.992134,HOROZ
48752,848.294,323.02064,193.042695,1.673312,0.801782,49331,249.144485,0.800144,0.988263,0.851353,0.771296,0.006626,0.001446,0.594897,0.995449,SIRA
64580,1036.017,356.781,230.723849,1.546355,0.76276,65911,286.750431,0.717603,0.979806,0.756091,0.803716,0.005525,0.001422,0.645959,0.998881,BARBUNYA
36144,690.759,222.620232,206.920035,1.075876,0.368884,36563,214.522656,0.783287,0.98854,0.951904,0.963626,0.006159,0.003276,0.928575,0.999031,SEKER
55430,943.99,383.637058,191.48976,2.003434,0.86652,58228,265.660814,0.712972,0.951948,0.781664,0.69248,0.006921,0.000982,0.479528,0.960702,HOROZ
58836,962.165,327.389495,229.899974,1.424052,0.711958,60103,273.701154,0.70938,0.97892,0.798645,0.836011,0.005564,0.001677,0.698914,0.99529,BARBUNYA
35284,697.212,250.441068,179.759341,1.393202,0.696279,35717,211.955146,0.716645,0.987877,0.912133,0.846327,0.007098,0.002246,0.71627,0.997909,DERMASON
36638,717.672,265.126384,176.308104,1.503767,0.746847,37059,215.983681,0.700911,0.98864,0.893901,0.814644,0.007236,0.001966,0.663645,0.997968,DERMASON
36856,693.273,239.927457,195.734172,1.225782,0.578326,37126,216.625291,0.790816,0.992727,0.963628,0.902878,0.00651,0.002669,0.815189,0.999244,SEKER
33950,686.105,258.581831,167.783964,1.541159,0.760906,34240,207.909794,0.720501,0.99153,0.906293,0.804039,0.007617,0.001964,0.646478,0.996326,DERMASON
56525,872.803,320.912542,225.032299,1.426073,0.712939,57058,268.271999,0.786511,0.990659,0.932434,0.835966,0.005677,0.00171,0.698839,0.996596,SEKER
37047,710.523,249.186038,189.47116,1.315166,0.649502,37442,217.185878,0.797808,0.98945,0.922161,0.871581,0.006726,0.002394,0.759654,0.999071,SEKER
61720,977.621,379.561291,208.516948,1.82029,0.835584,62412,280.328994,0.749866,0.988912,0.811512,0.738561,0.00615,0.001129,0.545472,0.992917,CALI
40225,758.276,269.292682,190.524658,1.413427,0.706713,40719,226.309657,0.720336,0.987868,0.879126,0.840385,0.006695,0.00206,0.706248,0.99823,SIRA
